,Unnamed: 0,Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
2425,2425,Id_qu3lxmy7ok,2022-08-02,3,other,,Urban,North West,1.0,0.0,0.0,1.0,40 - 49 %,,70 - 79 %,,30 - 39 %,0,1,1999,9,1
2426,2426,Id_sy5tyum6z6,2023-03-17,4,unemployed,245.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,,30 - 39 %,,,1,1,1995,11,0
2427,2427,Id_gj6oqvmx60,2022-08-03,3,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,,40 - 49 %,,1,1,1999,3,0
2428,2428,Id_g3anl29jyt,2023-03-15,4,studying,,Suburb,KwaZulu-Natal,1.0,0.0,1.0,,30 - 39 %,,60 - 69 %,,40 - 49 %,1,1,1997,11,0
2429,2429,Id_kb4bnskh1d,2022-08-04,3,other,,Urban,Gauteng,1.0,1.0,0.0,3.0,60 - 69 %,,50 - 59 %,,,0,1,1997,7,1
2430,2430,Id_lhf2yne33x,2022-03-07,2,unemployed,648.0,Urban,Western Cape,,,,,,,,,,0,1,2000,1,0
2431,2431,Id_wh9bjpmhb2,2022-07-28,3,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,60 - 69 %,,,1,1,2002,12,0
2432,2432,Id_i0p43arayu,2022-03-11,2,unemployed,826.0,Urban,Gauteng,1.0,,,4.0,0 - 29 %,,,40 - 49 %,0 - 29 %,1,1,2000,1,0
2433,2433,Id_tikwppxl9y,2023-02-10,4,unemployed,220.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2001,9,0
2434,2434,Id_u13k221981,2023-02-23,4,studying,,Urban,Free State,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,0,1,2002,4,0
2435,2435,Id_wrvc9doc7u,2022-08-05,3,unemployed,736.0,Rural,Mpumalanga,1.0,,,4.0,,,,,,0,1,1987,5,0
2436,2436,Id_4s09vax66d,2022-02-28,2,unemployed,60.0,Urban,Gauteng,1.0,0.0,0.0,,,50 - 59 %,,40 - 49 %,,0,1,1996,8,0
2437,2437,Id_32kfahop4w,2023-03-06,4,wage employed,273.0,Urban,Free State,1.0,1.0,0.0,,50 - 59 %,,80 - 100 %,,50 - 59 %,1,1,2000,1,0
2438,2438,Id_4snnz68fvs,2023-02-28,4,unemployed,1096.0,Suburb,Mpumalanga,1.0,0.0,0.0,2.0,0 - 29 %,,,50 - 59 %,,0,1,2002,1,0
2439,2439,Id_m7yzdf082k,2022-08-05,3,other,,Rural,Limpopo,1.0,,,2.0,,,,,,1,1,1994,8,1
2440,2440,Id_smc7r6w64a,2023-03-09,4,wage employed,487.0,Suburb,Mpumalanga,1.0,0.0,0.0,3.0,0 - 29 %,,50 - 59 %,,,1,1,1996,3,0
2441,2441,Id_3ti4okba1x,2021-08-19,1,unemployed,83.0,Urban,Gauteng,1.0,,,5.0,30 - 39 %,,,50 - 59 %,30 - 39 %,0,1,2003,6,0
2442,2442,Id_zoxz38owwc,2022-02-25,2,unemployed,153.0,Rural,KwaZulu-Natal,0.0,,,,,,,,,1,1,1987,8,1
2443,2443,Id_iwa09mnt2k,2023-03-08,4,unemployed,,Rural,North West,0.0,,,,,,,,,1,1,1993,11,0
2444,2444,Id_fqwiyjcbsw,2021-08-17,1,studying,,Urban,KwaZulu-Natal,1.0,,1.0,3.0,,40 - 49 %,60 - 69 %,,,1,1,1996,12,0
2445,2445,Id_hpl87e8tni,2023-03-23,4,unemployed,5.0,Urban,Western Cape,,,,,,,,,,1,1,2001,8,0
2446,2446,Id_8h5aepx1wl,2023-02-14,4,wage employed,153.0,Suburb,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,0,1,1999,1,0
2447,2447,Id_s6u8zfphgo,2023-03-03,4,wage employed,608.0,Urban,KwaZulu-Natal,1.0,,,5.0,,40 - 49 %,,50 - 59 %,,1,1,2000,1,0
2448,2448,Id_pst4k19xbo,2023-02-08,4,unemployed,585.0,Rural,Limpopo,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,0,1,1990,11,0
2449,2449,Id_efq3guh8ai,2023-03-07,4,unemployed,214.0,Urban,Mpumalanga,0.0,0.0,0.0,1.0,,,,,,1,1,2000,7,0
2450,2450,Id_kus7m50sbf,2023-02-28,4,wage employed,699.0,Urban,North West,1.0,0.0,0.0,4.0,,60 - 69 %,,40 - 49 %,,0,1,1996,7,0
2451,2451,Id_0qakchunn7,2023-02-10,4,unemployed,365.0,Urban,North West,1.0,0.0,1.0,3.0,30 - 39 %,,50 - 59 %,,,0,1,1997,9,1
2452,2452,Id_8gwh4c7kpr,2023-03-24,4,unemployed,2287.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,1.0,30 - 39 %,,50 - 59 %,,,1,1,1996,4,0
2453,2453,Id_20tdmrwbt8,2023-02-16,4,studying,,Urban,Eastern Cape,,,,,,,,,,0,1,2000,1,0
2454,2454,Id_1qdjkwt4h8,2023-02-09,4,self employed,,Rural,Mpumalanga,1.0,0.0,0.0,3.0,,30 - 39 %,60 - 69 %,,,1,1,2000,4,0
2455,2455,Id_ei9pt53v6i,2022-02-28,2,unemployed,1346.0,Urban,Eastern Cape,,,,,,,,,,0,1,1999,1,0
2456,2456,Id_qjinlauvuy,2023-02-08,4,unemployed,36.0,Suburb,Gauteng,,,,,,,,,,1,1,2001,12,0
2457,2457,Id_nlb65akijb,2022-03-10,2,unemployed,1155.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,1,1,1994,12,1
2458,2458,Id_o1huedwg7o,2023-02-14,4,wage employed,151.0,Urban,Mpumalanga,1.0,0.0,0.0,1.0,,50 - 59 %,40 - 49 %,,,0,1,2000,1,0
2459,2459,Id_vaifq92sn4,2023-02-27,4,unemployed,401.0,Urban,Northern Cape,,,,,,,,,,0,1,2004,1,0
2460,2460,Id_iqadr8h23d,2022-02-25,2,unemployed,1894.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1995,6,0
2461,2461,Id_8ph842rkj6,2023-03-02,4,unemployed,2191.0,Urban,Gauteng,1.0,,,,,60 - 69 %,,80 - 100 %,,1,1,2000,1,0
2462,2462,Id_jmr687sy68,2022-08-12,3,studying,,Urban,Gauteng,1.0,1.0,0.0,4.0,60 - 69 %,,60 - 69 %,,,0,1,2000,2,0
2463,2463,Id_2y3udgi70o,2023-02-16,4,studying,,Urban,Western Cape,1.0,0.0,0.0,5.0,,30 - 39 %,40 - 49 %,,0 - 29 %,1,1,2003,7,1
2464,2464,Id_04y2joci4o,2023-02-14,4,self employed,,Urban,Gauteng,,,,,,,,,,0,1,1995,10,0
2465,2465,Id_o1pz25gj9u,2022-03-10,2,unemployed,1994.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,1.0,,,50 - 59 %,,,1,1,1980,11,1
2466,2466,Id_wg364kz7n7,2023-03-14,4,unemployed,217.0,Urban,Mpumalanga,1.0,0.0,0.0,1.0,,40 - 49 %,40 - 49 %,,,1,1,1989,8,0
2467,2467,Id_bq8zengqdm,2023-03-22,4,unemployed,699.0,Urban,Limpopo,,,,,,,,,,1,1,2002,2,0
2468,2468,Id_v72ala1frf,2021-08-17,1,wage employed,0.0,Suburb,Gauteng,1.0,0.0,0.0,0.0,30 - 39 %,,,40 - 49 %,30 - 39 %,0,1,1996,11,1
2469,2469,Id_cfj4zh05b0,2023-02-14,4,unemployed,432.0,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,0,1,1988,3,0
2470,2470,Id_m31p5fmw3k,2023-03-14,4,unemployed,1494.0,Urban,Gauteng,0.0,0.0,0.0,2.0,,,,,,1,1,1999,9,0
2471,2471,Id_8vd9fxrt9y,2022-03-15,2,unemployed,1174.0,Urban,Gauteng,1.0,,,1.0,40 - 49 %,,60 - 69 %,,40 - 49 %,1,1,2000,1,0
2472,2472,Id_ufw7qqrd99,2023-02-17,4,unemployed,1067.0,Urban,Free State,1.0,,,,,,50 - 59 %,,,1,1,1985,5,1
2473,2473,Id_nra751cbum,2023-03-06,4,studying,,Urban,Western Cape,,,,,,,,,,1,1,2003,3,0
2474,2474,Id_ahonotnw7g,2022-08-04,3,unemployed,2044.0,Urban,Northern Cape,1.0,,,4.0,,,40 - 49 %,,,1,1,1986,12,0
2475,2475,Id_y204gpu8xs,2022-09-03,3,unemployed,248.0,Rural,Eastern Cape,1.0,0.0,0.0,1.0,30 - 39 %,,60 - 69 %,,,0,1,2001,7,0
2476,2476,Id_v5skjnxm6x,2022-03-07,2,unemployed,64.0,Suburb,Eastern Cape,,,,,,,,,,0,1,2000,1,0
2477,2477,Id_joduuynqvp,2021-08-12,1,wage employed,0.0,Urban,Gauteng,1.0,,,2.0,,50 - 59 %,50 - 59 %,,,0,1,1992,8,1
2478,2478,Id_w18skbo4kk,2022-03-14,2,wage employed,67.0,Urban,KwaZulu-Natal,1.0,1.0,0.0,3.0,40 - 49 %,,60 - 69 %,,,1,1,2000,1,1
2479,2479,Id_vfios2k1hc,2022-08-01,3,wage employed,,Urban,Mpumalanga,,,,,,,,,,1,1,1996,1,0
2480,2480,Id_sxuj5v4t06,2023-03-14,4,wage employed,273.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1994,8,0
2481,2481,Id_i36eqbdd4x,2022-08-08,3,wage employed,36.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1991,1,1
2482,2482,Id_hwlv2xrof4,2022-03-04,2,unemployed,1191.0,Suburb,Eastern Cape,1.0,0.0,0.0,,0 - 29 %,,70 - 79 %,,,1,1,2000,1,0
2483,2483,Id_fvagsb8xfq,2023-02-22,4,other,,Urban,Mpumalanga,,,,,,,,,,0,1,2002,9,0
2484,2484,Id_4qh8ktxutl,2023-02-07,4,wage employed,92.0,Urban,Gauteng,1.0,,,5.0,30 - 39 %,,,50 - 59 %,40 - 49 %,0,1,2001,2,1
2485,2485,Id_ko5cseuqas,2022-08-01,3,studying,,Rural,Limpopo,1.0,0.0,1.0,4.0,50 - 59 %,,70 - 79 %,,40 - 49 %,1,1,2001,5,0
2486,2486,Id_wavfjmu489,2023-02-27,4,unemployed,1528.0,Urban,Free State,1.0,0.0,0.0,4.0,,60 - 69 %,,50 - 59 %,,0,1,1993,6,0
2487,2487,Id_80iquefstr,2022-08-01,3,studying,,Urban,Mpumalanga,1.0,0.0,0.0,3.0,,50 - 59 %,50 - 59 %,,,1,1,2002,7,0
2488,2488,Id_g58440nka7,2022-03-01,2,wage and self employed,1076.0,Urban,Gauteng,1.0,,,1.0,,,,,,0,1,1996,11,1
2489,2489,Id_anm0ajimvb,2022-03-16,2,unemployed,1175.0,Suburb,KwaZulu-Natal,0.0,,,,,,,,,1,1,2000,1,0
2490,2490,Id_9ksjhv0o04,2023-02-08,4,unemployed,128.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,0.0,0 - 29 %,,,40 - 49 %,,1,1,2000,1,0
2491,2491,Id_ho6xu1z68u,2021-08-18,1,wage employed,0.0,Urban,Gauteng,1.0,,,2.0,,,,,,0,1,1988,12,0
2492,2492,Id_66hdm3x3w4,2023-02-15,4,studying,,Urban,Eastern Cape,,,,,,,,,,1,1,2002,4,0
2493,2493,Id_4j1bdx4eqw,2023-03-15,4,unemployed,2010.0,Rural,Limpopo,,,,,,,,,,1,1,1988,5,1
2494,2494,Id_9vnj9ccdce,2023-02-27,4,unemployed,767.0,Rural,Mpumalanga,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,0,1,1997,7,0
2495,2495,Id_5ue8h1wsa5,2023-03-06,4,studying,,Urban,Gauteng,0.0,0.0,0.0,5.0,,,,,,1,1,2004,10,1
2496,2496,Id_uxlrd5j6dd,2023-02-14,4,unemployed,5.0,Rural,North West,1.0,0.0,0.0,1.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
2497,2497,Id_40sz0cwrqf,2023-02-24,4,studying,,Urban,North West,,,,,,,,,,0,1,2000,11,0
2498,2498,Id_iu8lx58hbs,2022-03-08,2,unemployed,430.0,Rural,Limpopo,1.0,0.0,0.0,1.0,0 - 29 %,,50 - 59 %,,30 - 39 %,0,1,1991,7,0
2499,2499,Id_oewb3wv52u,2023-02-06,4,studying,,Rural,Mpumalanga,1.0,0.0,0.0,1.0,,40 - 49 %,40 - 49 %,,,1,1,1996,11,0
2500,2500,Id_hcvaacmmfv,2023-02-06,4,wage employed,273.0,Urban,Gauteng,1.0,0.0,0.0,1.0,,40 - 49 %,40 - 49 %,,,1,1,2002,10,0
2501,2501,Id_nj9sd5qt5m,2022-08-01,3,unemployed,1344.0,Urban,Mpumalanga,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,1996,6,0
2502,2502,Id_jyw3qvkl3t,2023-02-14,4,unemployed,2350.0,Rural,Gauteng,,,,,,,,,,0,1,1991,8,0
2503,2503,Id_glu7jkmb67,2022-03-15,2,unemployed,1194.0,Urban,KwaZulu-Natal,1.0,1.0,0.0,3.0,40 - 49 %,,60 - 69 %,,40 - 49 %,1,1,2000,1,0
2504,2504,Id_yf6qff0w76,2022-08-04,3,wage employed,66.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,60 - 69 %,,50 - 59 %,,1,0,2001,4,1
2505,2505,Id_u33s12o2fm,2022-03-14,2,unemployed,1160.0,Urban,Gauteng,1.0,,,2.0,0 - 29 %,,50 - 59 %,,,1,1,2000,1,0
2506,2506,Id_9zzhl2r3at,2022-08-03,3,other,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1989,5,1
2507,2507,Id_2e609128l9,2022-07-29,3,unemployed,278.0,Urban,Gauteng,,,,,,,,,,1,1,2001,10,0
2508,2508,Id_xh94bd5nyv,2021-08-12,1,wage employed,0.0,Urban,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,,0,1,1990,5,0
2509,2509,Id_cq7sj8huf1,2022-03-10,2,studying,,Urban,KwaZulu-Natal,1.0,,,5.0,,50 - 59 %,,50 - 59 %,,1,1,2000,1,1
2510,2510,Id_r68vfmyt3k,2021-08-19,1,wage employed,0.0,Rural,North West,1.0,,,3.0,,,,,,1,1,1990,4,0
2511,2511,Id_bk8vc1cr5v,2022-07-28,3,studying,,Urban,Gauteng,,,,,,,,,,1,1,2004,3,0
2512,2512,Id_7ckxpm8z48,2023-02-24,4,unemployed,456.0,Urban,Gauteng,,,,,,,,,,0,1,1993,8,1
2513,2513,Id_ixcnwdxays,2023-03-14,4,unemployed,490.0,Rural,Limpopo,,,,,,,,,,1,1,1998,12,0
2514,2514,Id_u0z79ryonk,2023-03-22,4,wage employed,153.0,Urban,North West,,,,,,,,,,1,1,1999,11,0
2515,2515,Id_lse2bbmvnc,2022-08-12,3,unemployed,1678.0,Urban,Free State,,,,,,,,,,1,1,1996,2,0
2516,2516,Id_4apu41l9xg,2023-03-24,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1994,1,0
2517,2517,Id_7426uvb2xq,2023-03-03,4,unemployed,334.0,Urban,Gauteng,1.0,0.0,0.0,3.0,40 - 49 %,,50 - 59 %,,30 - 39 %,1,1,1999,5,1
2518,2518,Id_u4opy76b13,2023-03-14,4,wage employed,1703.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,4.0,,30 - 39 %,40 - 49 %,,,1,1,1996,10,0
2519,2519,Id_pf7wzsmgje,2023-03-13,4,wage employed,153.0,Urban,Free State,,,,,,,,,,1,1,1993,12,0
2520,2520,Id_5lc0uk0w88,2023-02-15,4,self employed,,Urban,Gauteng,0.0,0.0,0.0,,,,,,,0,1,1996,5,0
2521,2521,Id_0tpf70gw1r,2023-02-08,4,unemployed,36.0,Suburb,Gauteng,,,,,,,,,,0,1,2002,11,0
2522,2522,Id_mjbs6jttwz,2022-08-15,3,wage employed,,Suburb,Gauteng,1.0,,,,,40 - 49 %,,40 - 49 %,,1,1,2000,1,0
2523,2523,Id_0xgx0agpdp,2023-02-06,4,studying,,Urban,Gauteng,0.0,,,5.0,,,,,,1,1,2000,1,0
2524,2524,Id_t2fjywwpqk,2022-08-15,3,other,,Urban,North West,1.0,0.0,0.0,3.0,,70 - 79 %,50 - 59 %,,,1,1,1993,9,1
2525,2525,Id_k36o5fxrgs,2023-03-09,4,unemployed,917.0,Urban,Gauteng,,,,,,,,,,1,1,1991,2,0
2526,2526,Id_2kv49vftqk,2023-02-14,4,unemployed,36.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,4.0,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,1992,3,0
2527,2527,Id_442sezmrax,2022-03-09,2,unemployed,2123.0,Rural,North West,1.0,,,1.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,1997,10,1
2528,2528,Id_qp5ql6ad7a,2022-03-01,2,wage employed,365.0,Urban,Western Cape,0.0,,,,,,,,,0,1,1977,2,1
2529,2529,Id_q7aqqt12h4,2022-08-11,3,wage employed,,Urban,Gauteng,,,,,,,,,,1,1,1993,5,0
2530,2530,Id_eoown46vxz,2023-03-24,4,unemployed,64.0,Rural,Limpopo,,,,,,,,,,1,1,2004,5,0
2531,2531,Id_vsaqz8ye7r,2023-03-01,4,studying,,Urban,Mpumalanga,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,0,1,2000,1,0
2532,2532,Id_wxtou6w5eu,2023-02-08,4,wage employed,121.0,Suburb,Limpopo,1.0,,,3.0,40 - 49 %,,,60 - 69 %,40 - 49 %,1,1,2000,1,0
2533,2533,Id_iti6x2fx1j,2022-03-17,2,unemployed,80.0,Rural,Gauteng,1.0,0.0,0.0,1.0,,60 - 69 %,40 - 49 %,,,0,1,2000,1,0
2534,2534,Id_98xt8lvu61,2023-02-15,4,studying,,Urban,North West,,,,,,,,,,1,1,1999,2,0
2535,2535,Id_oss55inbnt,2023-02-08,4,unemployed,67.0,Rural,Limpopo,1.0,0.0,0.0,,,50 - 59 %,50 - 59 %,,,0,1,2003,7,0
2536,2536,Id_paj5h0ql9c,2021-08-11,1,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,,50 - 59 %,60 - 69 %,,,1,1,1994,10,1
2537,2537,Id_x04ow7tv17,2022-03-17,2,wage employed,22.0,Rural,KwaZulu-Natal,1.0,1.0,0.0,2.0,60 - 69 %,,70 - 79 %,,50 - 59 %,0,1,2000,1,1
2538,2538,Id_9g8oizoxuo,2022-03-15,2,unemployed,444.0,Urban,Gauteng,1.0,,,,40 - 49 %,,,50 - 59 %,30 - 39 %,1,1,2000,1,0
2539,2539,Id_j5teybhjmi,2023-03-23,4,unemployed,64.0,Urban,Gauteng,,,,,,,,,,1,1,2003,1,0
2540,2540,Id_ljmtuj60ch,2022-08-11,3,other,,Urban,Mpumalanga,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,0 - 29 %,1,1,1998,3,1
2541,2541,Id_38k5853uh2,2022-02-21,2,wage employed,139.0,Urban,Gauteng,1.0,,1.0,1.0,,40 - 49 %,40 - 49 %,,,0,1,1997,3,1
2542,2542,Id_38lg0mj96u,2023-02-21,4,studying,,Rural,Mpumalanga,0.0,0.0,0.0,1.0,,,,,,0,1,1992,5,0
2543,2543,Id_xd9e6okci3,2023-03-20,4,unemployed,1800.0,Urban,KwaZulu-Natal,0.0,,,,,,,,,1,1,1988,1,0
2544,2544,Id_byir1f87xp,2023-03-17,4,unemployed,3017.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1994,5,0
2545,2545,Id_5ay308m2if,2022-03-15,2,unemployed,795.0,Suburb,Gauteng,1.0,,,3.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
2546,2546,Id_pbri89eaah,2022-02-25,2,unemployed,333.0,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,1,1,1991,4,0
2547,2547,Id_uxfe4qzv9k,2023-03-14,4,wage employed,2708.0,Suburb,North West,,,,,,,,,,1,1,1991,3,0
2548,2548,Id_qrha2etuuk,2023-03-01,4,unemployed,5.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,60 - 69 %,60 - 69 %,,,1,1,2000,1,0
2549,2549,Id_e5reyganeq,2023-03-15,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,60 - 69 %,,,1,1,1991,3,0
2550,2550,Id_1hkz4jjunh,2022-03-04,2,studying,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,1
2551,2551,Id_1crzuhaw9n,2023-02-17,4,self employed,,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,40 - 49 %,60 - 69 %,,,1,1,1993,3,1
2552,2552,Id_o8q5tdzx8f,2021-08-12,1,self employed,396.0,Suburb,Mpumalanga,0.0,,,1.0,,,,,,1,1,1992,8,0
2553,2553,Id_146x296b33,2023-03-16,4,unemployed,1127.0,Rural,North West,0.0,0.0,0.0,,,,,,,1,1,2001,1,1
2554,2554,Id_nhvpt6ddrf,2022-03-03,2,wage employed,616.0,Urban,Eastern Cape,1.0,,,5.0,,80 - 100 %,,70 - 79 %,,1,1,2000,1,1
2555,2555,Id_olnuliwk8g,2022-03-14,2,studying,,Urban,Gauteng,1.0,0.0,0.0,1.0,,30 - 39 %,60 - 69 %,,,1,1,2000,1,1
2556,2556,Id_usurwq4zfm,2023-03-16,4,self employed,,Rural,Limpopo,,,,,,,,,,1,1,1991,7,1
2557,2557,Id_d14c2f04mt,2022-07-29,3,unemployed,5.0,Urban,Gauteng,,,,,,,,,,1,1,2002,8,0
2558,2558,Id_b98akugud8,2023-02-21,4,studying,,Suburb,Western Cape,1.0,0.0,0.0,,40 - 49 %,,50 - 59 %,,,0,1,1999,3,1
2559,2559,Id_igzmrmr5jq,2022-02-28,2,wage employed,1006.0,Urban,Gauteng,1.0,,,1.0,,40 - 49 %,40 - 49 %,,,0,1,1996,5,0
2560,2560,Id_4ymor6ejnr,2022-03-07,2,unemployed,64.0,Suburb,Eastern Cape,0.0,,,1.0,,,,,,0,1,2000,1,0
2561,2561,Id_kk5t44m1wq,2023-02-20,4,self employed,5.0,Rural,North West,,,,,,,,,,0,1,2002,2,1
2562,2562,Id_bxfl8nhkur,2023-02-06,4,unemployed,432.0,Rural,Mpumalanga,1.0,0.0,0.0,2.0,30 - 39 %,,70 - 79 %,,40 - 49 %,1,1,2002,8,0
2563,2563,Id_qacmd63rso,2023-02-21,4,wage employed,151.0,Rural,Mpumalanga,,,,,,,,,,0,1,1997,1,0
2564,2564,Id_mpqjhcc7rp,2022-03-03,2,self employed,2362.0,Suburb,Eastern Cape,1.0,,,,0 - 29 %,,50 - 59 %,,,1,1,2000,1,1
2565,2565,Id_gbm2s1im0x,2023-02-16,4,studying,,Suburb,Eastern Cape,,,,,,,,,,0,1,2000,5,0
2566,2566,Id_c62cp8rjgo,2023-02-20,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1997,11,0
2567,2567,Id_k8klxv6ko6,2022-08-04,3,studying,,Urban,Gauteng,,,,,,,,,,0,1,2003,3,0
2568,2568,Id_o2b69ip3uk,2023-03-15,4,studying,,Urban,Mpumalanga,,,,,,,,,,1,1,2003,1,0
2569,2569,Id_lbok6v7jjf,2023-02-28,4,wage employed,304.0,Rural,North West,,,,,,,,,,0,1,2001,8,0
2570,2570,Id_7h0mvyroor,2022-07-29,3,other,,Urban,Gauteng,,,,,,,,,,1,1,1993,12,1
2571,2571,Id_l9rj0bzv5u,2023-02-22,4,unemployed,365.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,60 - 69 %,40 - 49 %,,,0,1,2001,6,0
2572,2572,Id_coa53jnva1,2023-02-06,4,unemployed,646.0,Urban,Eastern Cape,,,,,,,,,,0,1,1988,4,0
2573,2573,Id_80hpfc86fu,2022-07-29,3,other,,Urban,Gauteng,1.0,0.0,0.0,2.0,,0 - 29 %,40 - 49 %,,,1,1,1997,1,1
2574,2574,Id_7z5k665l7k,2023-02-08,4,unemployed,36.0,Rural,Limpopo,,,,,,,,,,0,1,1997,9,0
2575,2575,Id_v3uo6uj7dh,2022-08-01,3,unemployed,583.0,Urban,Free State,1.0,0.0,0.0,,,60 - 69 %,60 - 69 %,,,1,1,1998,7,0
2576,2576,Id_xf1kke6gq7,2022-03-11,2,unemployed,95.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,30 - 39 %,,70 - 79 %,,50 - 59 %,1,1,2000,1,0
2577,2577,Id_jt7yrxohq2,2023-02-15,4,unemployed,1795.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,3.0,,,,,,1,1,2000,1,0
2578,2578,Id_bpw6o2utc6,2023-03-01,4,wage employed,122.0,Rural,Limpopo,1.0,0.0,0.0,1.0,,0 - 29 %,40 - 49 %,,,1,1,2000,1,0
2579,2579,Id_3saar3caa1,2022-08-10,3,wage employed,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1999,8,0
2580,2580,Id_qedjnxqg01,2022-03-03,2,unemployed,388.0,Urban,Eastern Cape,1.0,1.0,0.0,1.0,0 - 29 %,,60 - 69 %,,,1,1,2000,1,0
2581,2581,Id_au3uhx7clc,2023-02-15,4,wage employed,214.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,30 - 39 %,60 - 69 %,,,1,1,2001,9,0
2582,2582,Id_gqq9q7tkn6,2022-03-09,2,unemployed,72.0,Rural,North West,1.0,,,1.0,,30 - 39 %,30 - 39 %,,,1,1,2001,5,0
2583,2583,Id_ti1pc99i3f,2022-08-15,3,unemployed,158.0,Urban,Gauteng,,,,,,,,,,1,1,1996,8,0
2584,2584,Id_wmfqodjcg2,2021-08-12,1,wage employed,0.0,Urban,Western Cape,0.0,,,4.0,,,,,,1,1,1986,12,0
2585,2585,Id_6jvs6q129x,2023-02-10,4,wage employed,122.0,Urban,Western Cape,1.0,0.0,0.0,5.0,,50 - 59 %,,60 - 69 %,,1,1,1999,4,0
2586,2586,Id_1e5ij8s8zg,2022-03-01,2,studying,,Urban,Western Cape,1.0,,,5.0,,70 - 79 %,,60 - 69 %,,0,1,1998,8,1
2587,2587,Id_o6gynh6abd,2022-02-24,2,unemployed,127.0,Urban,Free State,1.0,,,,,40 - 49 %,,40 - 49 %,,1,1,1990,4,1
2588,2588,Id_0uepqtqhml,2023-02-07,4,unemployed,432.0,Rural,Mpumalanga,1.0,0.0,0.0,3.0,0 - 29 %,,30 - 39 %,,,1,1,2000,1,0
2589,2589,Id_wr4ua4oo3s,2022-08-10,3,unemployed,217.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,0 - 29 %,,,50 - 59 %,30 - 39 %,1,1,2002,3,0
2590,2590,Id_unbbsglh3m,2023-02-14,4,studying,,Rural,Limpopo,0.0,0.0,0.0,,,,,,,0,1,1999,10,0
2591,2591,Id_mjaijos2ha,2023-03-09,4,unemployed,795.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,60 - 69 %,,,1,1,2002,6,0
2592,2592,Id_a8alhq8zjf,2022-08-10,3,other,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,,40 - 49 %,60 - 69 %,,,1,1,1998,6,1
2593,2593,Id_fmqfqzijho,2023-02-20,4,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,,0 - 29 %,,50 - 59 %,,,0,1,1995,5,0
2594,2594,Id_1t8tn5n2fk,2022-03-07,2,wage employed,526.0,Rural,Eastern Cape,,,,,,,,,,0,1,2000,1,0
2595,2595,Id_1uieex1hc3,2023-02-27,4,unemployed,36.0,Suburb,Mpumalanga,1.0,0.0,0.0,1.0,,60 - 69 %,80 - 100 %,,,0,1,2003,9,0
