,Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
2038,Id_ak17ojtp6n,2023-03-22,4,unemployed,795.0,Urban,Gauteng,1.0,0.0,0.0,4.0,0 - 29 %,,40 - 49 %,,0 - 29 %,1,1,1993,12,0
2039,Id_rlgdm1h6l1,2023-03-24,4,unemployed,429.0,Rural,Mpumalanga,0.0,0.0,0.0,2.0,,,,,,1,1,2002,7,0
2040,Id_u8v00w85td,2022-03-09,2,wage employed,202.0,Urban,Gauteng,,,,,,,,,,1,1,1997,2,0
2041,Id_rkwcmt9rnn,2022-08-15,3,unemployed,158.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1998,11,0
2042,Id_1xosw3554o,2023-02-07,4,studying,,Suburb,Gauteng,,,,,,,,,,0,1,2002,11,0
2043,Id_3gfj2u4l38,2023-03-01,4,wage employed,396.0,Urban,Gauteng,1.0,,,3.0,,60 - 69 %,60 - 69 %,,,0,1,2000,1,1
2044,Id_kq7k7e1f9g,2023-03-14,4,unemployed,1525.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,1,1,1999,1,0
2045,Id_gx90pbwm54,2022-03-01,2,wage employed,23.0,Urban,KwaZulu-Natal,1.0,0.0,1.0,3.0,,30 - 39 %,50 - 59 %,,,0,1,1998,10,1
2046,Id_s8umlcqxqe,2023-02-10,4,self employed,1711.0,Urban,Gauteng,1.0,0.0,0.0,0.0,,40 - 49 %,50 - 59 %,,,0,1,1999,12,1
2047,Id_pj85trq4no,2022-02-25,2,self employed,174.0,Suburb,Gauteng,,,,,,,,,,0,1,1979,5,1
2048,Id_1w9pi1vmwm,2023-02-13,4,studying,,Urban,Eastern Cape,0.0,0.0,0.0,1.0,,,,,,0,1,2000,7,0
2049,Id_wk5tvhx0sa,2022-03-17,2,studying,,Rural,Limpopo,1.0,,,3.0,,30 - 39 %,40 - 49 %,,,0,1,2000,1,1
2050,Id_b8a1kl0pak,2023-03-17,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1999,5,0
2051,Id_gbpaahtw4r,2022-07-28,3,studying,,Urban,Gauteng,1.0,1.0,0.0,2.0,,40 - 49 %,60 - 69 %,,,1,1,1998,7,0
2052,Id_zwomzkxk7o,2022-09-03,3,unemployed,67.0,Urban,North West,1.0,0.0,0.0,1.0,30 - 39 %,,50 - 59 %,,,0,1,2000,5,0
2053,Id_6juwb7xro7,2022-02-24,2,unemployed,456.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,60 - 69 %,,60 - 69 %,,1,1,2002,5,0
2054,Id_cps30qurwn,2023-02-28,4,wage employed,945.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1992,11,0
2055,Id_0pmoxajfk9,2022-03-17,2,studying,,Urban,KwaZulu-Natal,1.0,,,3.0,0 - 29 %,,60 - 69 %,,,0,1,2000,1,1
2056,Id_vzwcfc8m35,2022-03-15,2,unemployed,75.0,Urban,KwaZulu-Natal,1.0,,,5.0,,70 - 79 %,,60 - 69 %,,1,1,2000,1,0
2057,Id_h9ntk9nhkf,2023-02-27,4,studying,,Urban,Mpumalanga,,,,,,,,,,0,1,2002,2,0
2058,Id_phlcw18d8t,2021-08-19,1,studying,,Suburb,Gauteng,,,,,,,,,,1,1,2001,7,0
2059,Id_jmqykt9awz,2022-03-02,2,unemployed,1161.0,Urban,Eastern Cape,0.0,,,,,,,,,0,1,2000,2,0
2060,Id_tzq2a2rgpm,2022-08-11,3,unemployed,217.0,Urban,Western Cape,1.0,1.0,,3.0,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,1996,11,0
2061,Id_yizqti5gj7,2022-03-02,2,studying,,Urban,Gauteng,1.0,,,,30 - 39 %,,,60 - 69 %,30 - 39 %,1,1,2000,1,0
2062,Id_qkppxl501b,2023-02-06,4,wage employed,913.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,4.0,30 - 39 %,,,40 - 49 %,40 - 49 %,0,1,2000,1,0
2063,Id_x4kxrhprkk,2022-03-02,2,unemployed,170.0,Suburb,Western Cape,1.0,0.0,0.0,3.0,,30 - 39 %,60 - 69 %,,,1,1,2000,1,1
2064,Id_60bmm1qo1i,2023-02-16,4,self employed,,Urban,Gauteng,1.0,0.0,0.0,2.0,0 - 29 %,,40 - 49 %,,,0,1,1991,1,0
2065,Id_eg8ruyufv8,2022-07-28,3,studying,,Urban,Gauteng,,,,,,,,,,0,1,2003,5,0
2066,Id_5p2vp6i17v,2022-08-01,3,wage employed,889.0,Urban,Free State,1.0,0.0,0.0,3.0,60 - 69 %,,40 - 49 %,,30 - 39 %,0,1,1995,2,1
2067,Id_ghiy9vkvfk,2022-03-04,2,unemployed,1160.0,Suburb,Western Cape,1.0,0.0,0.0,3.0,,50 - 59 %,60 - 69 %,,,1,1,2000,1,0
2068,Id_lsxjk7mut7,2022-02-21,2,wage employed,42.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,70 - 79 %,,,0,1,1998,3,0
2069,Id_8vilf9pozx,2022-03-04,2,unemployed,1193.0,Urban,Gauteng,1.0,0.0,0.0,2.0,50 - 59 %,,70 - 79 %,,30 - 39 %,1,1,2000,1,0
2070,Id_7wbguybpkr,2022-08-04,3,other,,Urban,Gauteng,1.0,0.0,0.0,,,50 - 59 %,60 - 69 %,,,1,1,2001,11,1
2071,Id_kfroa6gtjc,2022-07-28,3,unemployed,2378.0,Urban,Gauteng,,,,,,,,,,0,1,1995,9,0
2072,Id_uoptopznmv,2023-02-17,4,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,,70 - 79 %,,50 - 59 %,,1,1,1999,7,0
2073,Id_p3n40vjf6d,2023-03-22,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,1.0,2.0,0 - 29 %,,50 - 59 %,,40 - 49 %,1,1,2000,10,0
2074,Id_sljn61w5q8,2022-03-16,2,wage employed,12.0,Urban,KwaZulu-Natal,1.0,,,2.0,0 - 29 %,,50 - 59 %,,,1,1,2000,1,1
2075,Id_ifh0h80jrv,2022-03-01,2,wage employed,699.0,Suburb,North West,1.0,0.0,0.0,2.0,,30 - 39 %,40 - 49 %,,,0,1,1995,7,1
2076,Id_c4yeovcfrw,2023-02-08,4,wage employed,273.0,Suburb,KwaZulu-Natal,1.0,,,1.0,,40 - 49 %,40 - 49 %,,,0,1,2000,1,0
2077,Id_y74hknoyhn,2023-02-24,4,unemployed,1132.0,Rural,North West,0.0,0.0,0.0,3.0,,,,,,0,1,1993,2,0
2078,Id_he8qrisqy7,2022-07-29,3,other,,Urban,Gauteng,1.0,0.0,0.0,,,50 - 59 %,,50 - 59 %,,1,1,1996,12,1
2079,Id_9tusg8t9zx,2022-07-29,3,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,,,50 - 59 %,,,0,1,2002,9,0
2080,Id_cn83pb2t3g,2022-08-05,3,other,,Urban,Free State,1.0,0.0,0.0,3.0,0 - 29 %,,,40 - 49 %,30 - 39 %,1,1,1990,9,1
2081,Id_p7je9kpdyl,2022-03-16,2,wage employed,319.0,Urban,Limpopo,1.0,0.0,0.0,,0 - 29 %,,40 - 49 %,,30 - 39 %,1,1,2000,1,0
2082,Id_4q63p4snoq,2022-03-17,2,unemployed,80.0,Urban,Gauteng,1.0,,,3.0,,50 - 59 %,50 - 59 %,,,0,1,2000,1,0
2083,Id_xu1ae9dd8i,2023-03-16,4,wage employed,548.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2003,2,0
2084,Id_9ltqytm33k,2022-09-03,3,other,,Urban,Gauteng,1.0,,,3.0,,,,,,0,1,2002,11,1
2085,Id_yku8cmcg7j,2023-02-16,4,studying,,Urban,Free State,1.0,,,1.0,,60 - 69 %,50 - 59 %,,50 - 59 %,0,1,2000,1,0
2086,Id_hycqq4u82s,2022-03-17,2,employment programme,285.0,Urban,Eastern Cape,,,,,,,,,,0,1,2000,1,1
2087,Id_sdh2fckyks,2023-03-09,4,unemployed,365.0,Urban,Gauteng,1.0,0.0,0.0,2.0,50 - 59 %,,70 - 79 %,,50 - 59 %,1,1,2003,2,0
2088,Id_turnr9thld,2023-02-08,4,unemployed,761.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,60 - 69 %,,50 - 59 %,,1,1,2001,12,1
2089,Id_c8ooex9qxv,2022-08-10,3,other,,Suburb,Western Cape,1.0,,,5.0,30 - 39 %,,70 - 79 %,,,1,1,1998,8,1
2090,Id_czr74pntpt,2022-08-02,3,wage employed,,Urban,Western Cape,0.0,0.0,0.0,5.0,,,,,,1,1,1994,7,0
2091,Id_tkfli857nb,2021-08-17,1,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,30 - 39 %,,40 - 49 %,,,1,1,1998,10,0
2092,Id_g5qqmak38e,2022-07-28,3,unemployed,217.0,Urban,Gauteng,,,,,,,,,,0,1,1992,8,0
2093,Id_xcqiug4zfp,2023-02-24,4,unemployed,1407.0,Rural,Limpopo,,,,,,,,,,0,1,1993,2,0
2094,Id_8aapfaeakl,2022-08-01,3,other,,Rural,Mpumalanga,1.0,0.0,0.0,,30 - 39 %,,60 - 69 %,,0 - 29 %,0,1,2000,1,1
2095,Id_xdhfg06t24,2023-02-10,4,studying,,Urban,Western Cape,0.0,,,4.0,,,,,,0,1,2000,1,1
2096,Id_tccge2vifc,2023-02-27,4,unemployed,1132.0,Rural,KwaZulu-Natal,0.0,0.0,0.0,,,,,,,0,1,1999,9,0
2097,Id_796u0ujsy9,2023-02-16,4,wage employed,912.0,Urban,Gauteng,,,,,,,,,,0,1,1994,3,0
2098,Id_v7uyu0o4qm,2023-02-17,4,studying,,Urban,Gauteng,1.0,0.0,1.0,2.0,,50 - 59 %,50 - 59 %,,,0,1,1998,11,1
2099,Id_nud7rs6g9u,2022-08-01,3,self employed,523.0,Urban,Limpopo,,,,,,,,,,1,1,1994,3,1
2100,Id_9r691tszsf,2022-08-02,3,other,,Suburb,Eastern Cape,,,,,,,,,,0,1,2002,4,1
2101,Id_3xevwihwoo,2022-03-02,2,unemployed,431.0,Rural,KwaZulu-Natal,1.0,1.0,,3.0,,70 - 79 %,60 - 69 %,,,0,1,1999,2,0
2102,Id_bvx20a552m,2023-02-02,4,wage employed,184.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,50 - 59 %,60 - 69 %,,,1,1,2000,1,0
2103,Id_dhykms0gbm,2023-03-23,4,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,50 - 59 %,50 - 59 %,,,1,1,2001,12,0
2104,Id_ila2xefwpp,2022-08-04,3,unemployed,2409.0,Urban,KwaZulu-Natal,1.0,,,4.0,,,,,,1,1,1995,12,0
2105,Id_4ljz6wmnvh,2023-02-02,4,self employed,,Urban,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,50 - 59 %,,,0,1,1996,8,1
2106,Id_ww3wxzmap0,2023-02-15,4,unemployed,401.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,40 - 49 %,60 - 69 %,,,1,1,1999,12,0
2107,Id_yu6jzb8v07,2023-02-09,4,unemployed,1096.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,0
2108,Id_goy5idxqsw,2022-02-22,2,wage employed,91.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,40 - 49 %,50 - 59 %,,,0,1,1991,12,0
2109,Id_b20kuhtrhz,2022-02-25,2,wage employed,1125.0,Urban,Gauteng,1.0,,,2.0,50 - 59 %,,50 - 59 %,,30 - 39 %,0,1,1994,7,1
2110,Id_xxr6v38ko4,2022-03-17,2,unemployed,410.0,Urban,Eastern Cape,,,,,,,,,,0,1,2000,1,1
2111,Id_8tq92ftafs,2023-03-15,4,unemployed,334.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,50 - 59 %,60 - 69 %,,,1,1,2004,6,0
2112,Id_l5mw0z68e9,2023-02-08,4,wage employed,59.0,Urban,Mpumalanga,1.0,0.0,0.0,1.0,,50 - 59 %,50 - 59 %,,,0,1,1999,6,0
2113,Id_vs7jj2kw8p,2022-03-07,2,studying,,Suburb,Gauteng,1.0,0.0,1.0,4.0,,50 - 59 %,60 - 69 %,,,0,1,2000,1,1
2114,Id_eimo1622rr,2022-08-12,3,other,,Urban,Gauteng,1.0,,,3.0,40 - 49 %,,50 - 59 %,,40 - 49 %,0,1,1999,5,1
2115,Id_fe7g3v4u1x,2023-02-08,4,studying,,Rural,Limpopo,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,0
2116,Id_kurd21o4e8,2022-08-04,3,wage employed,,Urban,Free State,1.0,,1.0,5.0,30 - 39 %,,,40 - 49 %,,1,1,1995,3,0
2117,Id_hbki2gixch,2023-03-15,4,wage employed,92.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,2,1
2118,Id_pf7453kb1z,2022-08-02,3,wage employed,,Urban,Western Cape,,,,,,,,,,1,1,2002,1,0
2119,Id_zt8hbizqfi,2023-03-20,4,wage employed,304.0,Urban,Free State,,,,,,,,,,1,1,2000,3,0
2120,Id_8sqie8i6f2,2023-02-10,4,studying,,Urban,Eastern Cape,,,,,,,,,,0,1,2000,8,1
2121,Id_krgnw1x34j,2023-02-09,4,unemployed,5.0,Rural,North West,0.0,0.0,0.0,4.0,,,,,,1,1,2000,11,0
2122,Id_ouzkuw0lww,2022-03-02,2,wage employed,50.0,Urban,Northern Cape,,,,,,,,,,1,1,2000,1,1
2123,Id_aptl56mybi,2023-03-02,4,unemployed,334.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2003,5,0
2124,Id_cx01oa0cgv,2023-03-01,4,unemployed,429.0,Urban,Limpopo,1.0,0.0,0.0,3.0,40 - 49 %,,60 - 69 %,,40 - 49 %,1,1,2000,1,0
2125,Id_lt6ru96tl8,2023-03-07,4,studying,,Urban,Gauteng,1.0,0.0,1.0,3.0,,50 - 59 %,50 - 59 %,,,1,1,1996,3,1
2126,Id_lzr0rw3t0r,2023-02-13,4,wage employed,61.0,Urban,Limpopo,,,,,,,,,,1,1,2000,1,0
2127,Id_yvlg0x9zl5,2022-08-04,3,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,,0 - 29 %,60 - 69 %,,,0,1,2004,1,0
2128,Id_diop18hcbh,2022-08-02,3,wage employed,,Urban,Western Cape,,,,,,,,,,1,1,1989,1,0
2129,Id_rkknzl0rgp,2022-08-05,3,unemployed,158.0,Rural,Limpopo,1.0,0.0,0.0,0.0,,70 - 79 %,60 - 69 %,,,1,1,1994,9,0
2130,Id_8l9ehsgvcx,2022-08-12,3,unemployed,5.0,Urban,Free State,,,,,,,,,,0,1,1990,12,0
2131,Id_ox45gbgzso,2022-08-01,3,other,,Urban,Mpumalanga,1.0,0.0,0.0,,,30 - 39 %,50 - 59 %,,,1,1,2000,12,1
2132,Id_0kx13vm6ml,2023-02-16,4,unemployed,1497.0,Rural,North West,,,,,,,,,,1,1,2000,4,0
2133,Id_c6dtdamjas,2022-08-04,3,unemployed,1344.0,Urban,Gauteng,1.0,,,1.0,0 - 29 %,,60 - 69 %,,0 - 29 %,1,1,1994,7,0
2134,Id_q52kljmiov,2023-02-02,4,unemployed,731.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,0
2135,Id_3vnbcsy3fr,2022-03-03,2,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,,50 - 59 %,,50 - 59 %,,1,1,2000,1,0
2136,Id_u7l1djftg9,2022-02-28,2,unemployed,794.0,Urban,Gauteng,1.0,0.0,0.0,1.0,40 - 49 %,,40 - 49 %,,40 - 49 %,0,1,1992,1,0
2137,Id_xhoa47a8c3,2022-03-01,2,wage employed,248.0,Suburb,Western Cape,,,,,,,,,,0,1,2001,8,1
2138,Id_r33u1lju83,2022-03-04,2,studying,,Urban,Northern Cape,1.0,0.0,0.0,2.0,,50 - 59 %,60 - 69 %,,,1,1,2000,1,0
2139,Id_i2s60zv264,2022-03-08,2,unemployed,71.0,Urban,Gauteng,0.0,,,2.0,,,,,,1,1,1985,5,0
2140,Id_ypik163d49,2023-02-09,4,unemployed,707.0,Rural,Mpumalanga,,,,,,,,,,1,1,1991,3,0
2141,Id_esmnb5r8mw,2022-08-04,3,studying,,Urban,Western Cape,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,1,1,2001,1,0
2142,Id_uiq1ybkkt7,2023-02-07,4,studying,,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,1,1,1998,5,0
2143,Id_j1k0u383jk,2023-02-13,4,unemployed,342.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,50 - 59 %,,40 - 49 %,,1,1,2000,1,0
2144,Id_uhwj1v9i8a,2023-03-13,4,studying,,Rural,KwaZulu-Natal,,,,,,,,,,1,1,2002,3,0
2145,Id_wg04hm3s0m,2023-03-24,4,unemployed,1405.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1994,6,0
2146,Id_8yo2kjgoqz,2023-02-07,4,unemployed,36.0,Suburb,Gauteng,1.0,0.0,0.0,,,60 - 69 %,,50 - 59 %,,1,1,2003,12,0
2147,Id_wdpk7skms7,2023-03-24,4,studying,,Urban,Limpopo,1.0,0.0,0.0,2.0,0 - 29 %,,70 - 79 %,,40 - 49 %,1,1,2002,11,0
2148,Id_y6v4tn4kk6,2023-03-20,4,unemployed,1890.0,Urban,Mpumalanga,0.0,0.0,0.0,4.0,,,,,,1,1,2000,2,0
2149,Id_kqs2j5g1us,2023-02-07,4,wage employed,365.0,Suburb,Gauteng,,,,,,,,,,1,1,1988,6,0
2150,Id_izvx8m4m38,2021-08-12,1,employment programme,0.0,Urban,Western Cape,1.0,,,3.0,,,,,,0,1,1995,11,1
2151,Id_jqehe1762c,2022-03-11,2,unemployed,440.0,Urban,Mpumalanga,1.0,,,4.0,,40 - 49 %,60 - 69 %,,,1,1,2000,1,0
2152,Id_8aphnf6ti0,2023-02-06,4,unemployed,1316.0,Rural,North West,,,,,,,,,,0,1,1999,10,0
2153,Id_3bre8se47m,2022-02-28,2,unemployed,767.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,40 - 49 %,50 - 59 %,,,0,1,1998,12,0
2154,Id_k07knz44s3,2023-02-09,4,studying,,Urban,Gauteng,1.0,0.0,0.0,1.0,70 - 79 %,,70 - 79 %,,80 - 100 %,0,1,2002,8,0
2155,Id_v00sdbwrf8,2021-08-23,1,unemployed,792.0,Urban,Gauteng,0.0,,,3.0,,,,,,0,1,1988,9,1
2156,Id_2lz372b0j0,2022-03-01,2,unemployed,795.0,Rural,North West,,,,,,,,,,0,1,1999,1,0
2157,Id_bn90ocr703,2022-08-08,3,unemployed,614.0,Urban,Gauteng,0.0,0.0,0.0,5.0,,,,,,1,1,2000,11,0
2158,Id_e4ujqrjwkk,2021-08-12,1,studying,,Urban,Gauteng,1.0,,,5.0,,30 - 39 %,50 - 59 %,,,1,1,2002,5,0
2159,Id_08e94p70rp,2022-03-04,2,unemployed,430.0,Urban,Free State,1.0,0.0,0.0,,60 - 69 %,,40 - 49 %,,50 - 59 %,1,1,2000,1,0
2160,Id_bugi0bxo5o,2022-07-28,3,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,30 - 39 %,,,60 - 69 %,40 - 49 %,0,1,2002,9,0
2161,Id_78u3zzzc1a,2023-02-09,4,wage employed,91.0,Rural,North West,1.0,0.0,0.0,3.0,30 - 39 %,,70 - 79 %,,0 - 29 %,1,1,2003,11,0
2162,Id_5pldo6prt8,2021-08-17,1,wage employed,0.0,Urban,North West,1.0,0.0,0.0,3.0,,,50 - 59 %,,,1,1,1997,3,0
2163,Id_sbs3mxzkd8,2023-02-13,4,studying,,Urban,Northern Cape,,,,,,,,,,0,1,2001,2,0
2164,Id_6z0hj18ryo,2023-03-06,4,studying,,Urban,Mpumalanga,1.0,,,2.0,30 - 39 %,,,40 - 49 %,0 - 29 %,1,1,2001,12,1
2165,Id_6g436d0sjl,2022-08-15,3,unemployed,2927.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,3.0,,,,,,0,1,1995,7,0
2166,Id_q8wnm8qga5,2023-02-16,4,unemployed,97.0,Urban,Eastern Cape,1.0,0.0,0.0,5.0,30 - 39 %,,,60 - 69 %,,0,1,2002,6,0
2167,Id_hsqipsnsya,2023-02-09,4,wage employed,273.0,Suburb,Mpumalanga,,,,,,,,,,1,1,2000,1,0
2168,Id_jixrhqspiy,2023-03-02,4,unemployed,1160.0,Urban,Gauteng,1.0,,1.0,2.0,0 - 29 %,,60 - 69 %,,,1,1,2000,1,0
2169,Id_0x7h9uisea,2023-03-06,4,unemployed,795.0,Urban,Free State,,,,,,,,,,1,1,1999,1,0
2170,Id_f79g7e7jkr,2023-03-16,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,2.0,,30 - 39 %,30 - 39 %,,,1,1,1999,12,0
2171,Id_13tqvggkms,2022-02-25,2,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,50 - 59 %,,70 - 79 %,,50 - 59 %,1,1,1997,12,1
2172,Id_5t87b1h212,2022-03-16,2,unemployed,445.0,Rural,KwaZulu-Natal,1.0,,,2.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
2173,Id_u4zxv0dj6q,2023-03-16,4,unemployed,28.0,Urban,Eastern Cape,,,,,,,,,,1,1,2001,2,1
2174,Id_4qi3ymoi1q,2021-08-19,1,studying,,Rural,Mpumalanga,1.0,,1.0,2.0,,,40 - 49 %,,,1,1,1987,4,1
2175,Id_feujlfc4qx,2023-03-06,4,studying,,Suburb,Eastern Cape,,,,,,,,,,1,1,1996,10,0
2176,Id_hglpprm4z9,2023-03-01,4,unemployed,61.0,Rural,Limpopo,,,,,,,,,,0,1,1991,5,1
2177,Id_85gshqo3kb,2021-08-19,1,studying,,Rural,Limpopo,1.0,,,2.0,50 - 59 %,,50 - 59 %,,30 - 39 %,0,1,1991,9,0
2178,Id_pw04w85zay,2023-02-22,4,unemployed,462.0,Rural,Limpopo,,,,,,,,,,0,1,1991,11,0
2179,Id_nlo8gx4wyn,2023-03-23,4,unemployed,429.0,Suburb,Mpumalanga,,,,,,,,,,1,1,2001,7,0
2180,Id_z9sit5khrc,2022-02-28,2,unemployed,1159.0,Suburb,Western Cape,,,,,,,,,,1,1,1993,2,0
2181,Id_mcz4ft367h,2023-03-22,4,unemployed,795.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,,40 - 49 %,,1,1,2000,11,0
2182,Id_cb1phjeplm,2022-03-02,2,unemployed,431.0,Rural,Eastern Cape,1.0,,,1.0,0 - 29 %,,60 - 69 %,,,1,1,2000,1,0
2183,Id_r0sa8io4z1,2023-02-08,4,wage employed,153.0,Rural,Limpopo,0.0,,,,,,,,,0,1,1990,7,0
2184,Id_uoo75ji26s,2023-02-08,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2003,9,0
2185,Id_jurbco85g7,2022-08-12,3,studying,,Rural,North West,1.0,,,3.0,50 - 59 %,,60 - 69 %,,40 - 49 %,0,1,1998,2,0
2186,Id_cmb9qide0j,2023-02-09,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,1.0,,60 - 69 %,60 - 69 %,,,0,1,2003,11,0
2187,Id_re1d9belrd,2023-02-16,4,wage employed,306.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,60 - 69 %,50 - 59 %,,,0,1,2001,3,0
2188,Id_ctjzak6v9s,2022-03-08,2,wage employed,150.0,Urban,Limpopo,1.0,1.0,0.0,,,60 - 69 %,60 - 69 %,,,1,1,1993,7,0
2189,Id_xyt9et060e,2023-02-09,4,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,,40 - 49 %,60 - 69 %,,,1,1,2000,1,1
2190,Id_8vnh87hb6b,2023-02-28,4,wage employed,122.0,Urban,Western Cape,1.0,0.0,0.0,4.0,,50 - 59 %,,50 - 59 %,,0,1,2002,6,0
2191,Id_84ibpjknul,2023-03-02,4,wage employed,1157.0,Urban,Western Cape,,,,,,,,,,0,1,1997,9,1
2192,Id_4sb49n4rd8,2023-03-07,4,unemployed,2621.0,Urban,Free State,1.0,0.0,0.0,4.0,,30 - 39 %,40 - 49 %,,,1,1,1994,12,0
2193,Id_3ww3sl2qnu,2021-08-16,1,studying,,Urban,Gauteng,1.0,,,4.0,,50 - 59 %,50 - 59 %,,0 - 29 %,0,1,1992,4,1
2194,Id_b4toaasd3s,2022-03-02,2,studying,,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
2195,Id_ant3c5a9pe,2022-08-15,3,unemployed,492.0,Rural,Limpopo,1.0,0.0,0.0,2.0,50 - 59 %,,50 - 59 %,,40 - 49 %,0,1,1997,6,0
2196,Id_mqrlc9pjtx,2023-02-01,4,unemployed,36.0,Rural,Mpumalanga,1.0,0.0,0.0,1.0,30 - 39 %,,60 - 69 %,,40 - 49 %,0,1,2000,5,0
2197,Id_k559jl3hcs,2022-03-03,2,unemployed,797.0,Rural,KwaZulu-Natal,0.0,,,2.0,,,,,,1,1,2000,1,0
2198,Id_fqks3qx506,2022-08-11,3,studying,,Urban,Gauteng,,,,,,,,,,1,1,1994,11,0
2199,Id_mc907bb74g,2023-03-20,4,unemployed,153.0,Suburb,Limpopo,1.0,1.0,0.0,,50 - 59 %,,70 - 79 %,,60 - 69 %,1,1,1998,11,0
2200,Id_ycwsvblhmj,2022-08-02,3,unemployed,158.0,Urban,Western Cape,1.0,0.0,0.0,5.0,,40 - 49 %,,50 - 59 %,,1,1,1993,2,0
2201,Id_j7jhy3ilex,2021-08-17,1,self employed,273.0,Urban,Limpopo,0.0,,,3.0,,,,,,1,1,1994,12,1
2202,Id_zvau3m9tza,2023-02-10,4,wage employed,852.0,Urban,Western Cape,1.0,0.0,0.0,,0 - 29 %,,,40 - 49 %,,0,1,1999,8,1
2203,Id_h8dn2rpl0j,2023-02-22,4,unemployed,1650.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1994,10,0
2204,Id_hx92degnnn,2022-03-01,2,unemployed,104.0,Urban,Free State,1.0,0.0,0.0,2.0,30 - 39 %,,40 - 49 %,,0 - 29 %,0,1,1996,8,1
2205,Id_79adeyk1rd,2022-07-28,3,unemployed,5.0,Urban,Gauteng,,,,,,,,,,0,1,1989,10,0
2206,Id_wllmgp5hpq,2023-02-15,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2000,1,0
2207,Id_r48a59p9fl,2022-03-02,2,self employed,14.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,70 - 79 %,,50 - 59 %,,1,1,2000,1,1
2208,Id_uyuqh9osoj,2022-07-29,3,other,,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,30 - 39 %,,,1,1,1973,9,1
2209,Id_l0qqrs2kq2,2023-02-02,4,studying,,Urban,Western Cape,1.0,0.0,0.0,,,30 - 39 %,30 - 39 %,,,0,1,2001,11,0
2210,Id_ttghz2w36j,2022-08-04,3,unemployed,583.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,0 - 29 %,50 - 59 %,,,0,1,1999,5,0
2211,Id_oqk1drq5at,2022-02-24,2,unemployed,90.0,Urban,Free State,1.0,1.0,0.0,3.0,,60 - 69 %,50 - 59 %,,,1,1,1998,9,0
2212,Id_w45tws04zq,2023-02-06,4,unemployed,67.0,Urban,Gauteng,1.0,1.0,0.0,,40 - 49 %,,,60 - 69 %,50 - 59 %,1,1,1998,4,0
