,Unnamed: 0,Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth
1188,1188,Id_fylyfunrq2,2023-02-28,4,unemployed,304.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,1.0,,50 - 59 %,60 - 69 %,,,0,1,2001,9
1189,1189,Id_3j5etrhsdp,2022-02-24,2,unemployed,222.0,Urban,Western Cape,0.0,0.0,0.0,,,,,,,1,1,1999,1
1190,1190,Id_aehfozq1ot,2021-08-18,1,studying,,Urban,Free State,1.0,,1.0,1.0,,,,,,0,1,1996,9
1191,1191,Id_qwwa02gxym,2023-02-24,4,unemployed,36.0,Urban,KwaZulu-Natal,1.0,,,4.0,,50 - 59 %,70 - 79 %,,,0,1,2000,9
1192,1192,Id_ghjud20e44,2022-07-28,3,other,,Urban,Gauteng,0.0,0.0,0.0,1.0,,,,,,0,1,1994,7
1193,1193,Id_o1dtpjsdst,2022-03-17,2,unemployed,80.0,Rural,Limpopo,1.0,,,1.0,30 - 39 %,,40 - 49 %,,30 - 39 %,0,1,2000,1
1194,1194,Id_ha93u2lawk,2023-03-17,4,studying,,Urban,Western Cape,1.0,0.0,0.0,4.0,,50 - 59 %,,60 - 69 %,,1,1,2003,7
1195,1195,Id_bxto2ux7bo,2023-02-07,4,studying,,Urban,KwaZulu-Natal,0.0,0.0,0.0,,,,,,,0,1,1996,12
1196,1196,Id_hpo10e9mjt,2022-03-10,2,unemployed,1546.0,Urban,Gauteng,1.0,,,5.0,30 - 39 %,,,40 - 49 %,0 - 29 %,1,1,1996,1
1197,1197,Id_kj4hz0mxtk,2023-02-16,4,studying,,Urban,Mpumalanga,1.0,,,1.0,,30 - 39 %,40 - 49 %,,,0,1,2000,1
1198,1198,Id_bk7dyajexv,2022-02-24,2,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,,50 - 59 %,50 - 59 %,,,1,1,1996,10
1199,1199,Id_ubw2nlrcfx,2022-03-03,2,unemployed,244.0,Suburb,KwaZulu-Natal,1.0,,,3.0,0 - 29 %,,60 - 69 %,,40 - 49 %,1,1,2000,1
1200,1200,Id_fcwydgz379,2022-08-03,3,other,,Rural,KwaZulu-Natal,1.0,0.0,0.0,,0 - 29 %,,40 - 49 %,,,0,1,2000,8
1201,1201,Id_kfpdh564un,2021-08-13,1,studying,,Urban,KwaZulu-Natal,0.0,,,3.0,,,,,,0,1,1999,5
1202,1202,Id_ii2abc8ip3,2021-08-17,1,wage employed,0.0,Suburb,Western Cape,,,,,,,,,,0,1,1992,7
1203,1203,Id_x7e8l77kl9,2023-03-14,4,studying,,Rural,KwaZulu-Natal,0.0,0.0,0.0,,,,,,,1,1,1994,9
1204,1204,Id_47pzc9m73a,2023-02-24,4,wage employed,2593.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,30 - 39 %,,50 - 59 %,,0 - 29 %,0,1,1998,8
1205,1205,Id_2fhrtzrovv,2023-02-06,4,unemployed,2046.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,50 - 59 %,,50 - 59 %,,0,1,1995,3
1206,1206,Id_2mo9rlbwbf,2022-07-29,3,wage employed,,Urban,Gauteng,1.0,0.0,0.0,3.0,,0 - 29 %,50 - 59 %,,,1,1,1997,3
1207,1207,Id_87r24bh207,2022-03-07,2,self employed,175.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2000,1
1208,1208,Id_ajykjh38hg,2023-02-02,4,wage employed,67.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,50 - 59 %,50 - 59 %,,,0,1,1993,11
1209,1209,Id_q5l6x34nx5,2022-08-11,3,studying,,Rural,Mpumalanga,1.0,0.0,1.0,4.0,30 - 39 %,,60 - 69 %,,40 - 49 %,0,1,1999,2
1210,1210,Id_6ss03rco6n,2022-03-02,2,unemployed,1556.0,Rural,KwaZulu-Natal,1.0,,,3.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1
1211,1211,Id_qzw3lad2xg,2023-03-14,4,studying,,Rural,KwaZulu-Natal,,,,,,,,,,1,1,2002,12
1212,1212,Id_oqfadfeopk,2022-02-24,2,studying,,Urban,Eastern Cape,1.0,0.0,0.0,4.0,,30 - 39 %,50 - 59 %,,,1,1,2000,9
1213,1213,Id_y2h2ue57gk,2022-08-10,3,unemployed,1709.0,Suburb,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,50 - 59 %,,,1,1,1998,1
1214,1214,Id_rz2mejh56l,2022-02-28,2,unemployed,2807.0,Suburb,Eastern Cape,,,,,,,,,,0,1,1995,7
1215,1215,Id_b1qnoxjxwf,2023-03-23,4,studying,,Suburb,North West,,,,,,,,,,1,1,2000,2
1216,1216,Id_z9k1duzd0e,2023-03-06,4,unemployed,429.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,50 - 59 %,,,1,1,2003,6
1217,1217,Id_6xg5hx3ueu,2022-08-05,3,unemployed,523.0,Urban,Gauteng,1.0,1.0,,2.0,,70 - 79 %,60 - 69 %,,,1,1,1997,3
1218,1218,Id_zfh6u1agi7,2023-02-17,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,2002,5
1219,1219,Id_05howvlusw,2022-09-03,3,studying,,Urban,Eastern Cape,1.0,,,3.0,,70 - 79 %,50 - 59 %,,0 - 29 %,1,1,1999,7
1220,1220,Id_0giut9vf6h,2022-03-14,2,unemployed,499.0,Urban,Gauteng,1.0,0.0,0.0,5.0,40 - 49 %,,70 - 79 %,,,1,1,2000,1
1221,1221,Id_25s096bwf1,2023-02-08,4,unemployed,401.0,Urban,Free State,,,,,,,,,,1,1,1998,6
1222,1222,Id_0g7x556l47,2022-03-15,2,unemployed,1369.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,,,,,,,1,1,2000,1
1223,1223,Id_g7gydlfwiw,2022-08-11,3,studying,,Suburb,Gauteng,1.0,0.0,0.0,,,60 - 69 %,60 - 69 %,,,0,1,2002,7
1224,1224,Id_fx8jznto6v,2021-08-20,1,studying,,Urban,Eastern Cape,1.0,,,2.0,,50 - 59 %,40 - 49 %,,,0,1,1997,1
1225,1225,Id_r7eu8k84pq,2021-08-20,1,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,1.0,50 - 59 %,,50 - 59 %,,50 - 59 %,1,1,1987,12
1226,1226,Id_7w1lc6wvrg,2023-02-10,4,studying,,Rural,North West,1.0,0.0,0.0,2.0,,30 - 39 %,60 - 69 %,,,1,1,2000,9
1227,1227,Id_ufeq89vad9,2023-02-07,4,wage employed,273.0,Urban,Gauteng,0.0,,,4.0,,,,,,1,1,2000,1
1228,1228,Id_uefz4h1v3w,2021-08-11,1,self employed,153.0,Urban,Mpumalanga,1.0,,,2.0,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,1997,1
1229,1229,Id_qaetv3im76,2023-03-17,4,wage employed,121.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1992,4
1230,1230,Id_o4uce02b1z,2023-02-16,4,wage employed,1035.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,0 - 29 %,,60 - 69 %,,,0,1,1999,8
1231,1231,Id_3p1d2h0y3t,2022-03-07,2,studying,,Urban,Western Cape,1.0,0.0,0.0,1.0,,40 - 49 %,40 - 49 %,,,0,1,2000,1
1232,1232,Id_tfn6m35uwr,2023-02-17,4,studying,,Suburb,KwaZulu-Natal,,,,,,,,,,0,1,2000,11
1233,1233,Id_iv0fx0z9ni,2022-09-03,3,unemployed,1740.0,Suburb,Limpopo,0.0,0.0,0.0,1.0,,,,,,1,1,1996,7
1234,1234,Id_ttggjnqvk6,2023-03-20,4,wage employed,92.0,Urban,Free State,1.0,,,,,,,,,1,1,1995,9
1235,1235,Id_rmu321wqjy,2022-03-15,2,unemployed,430.0,Rural,North West,,,,,,,,,,1,1,2000,1
1236,1236,Id_0b5sdz4cya,2022-08-01,3,unemployed,979.0,Rural,Mpumalanga,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,1,1,1997,11
1237,1237,Id_zapjqsjgt0,2022-07-29,3,studying,,Suburb,Limpopo,,,,,,,,,,0,1,2001,11
1238,1238,Id_v7dwbs5ub8,2023-02-08,4,unemployed,767.0,Rural,Limpopo,,,,,,,,,,1,1,1996,4
1239,1239,Id_qjpwwsflr5,2022-07-28,3,studying,,Suburb,Gauteng,1.0,0.0,1.0,4.0,,40 - 49 %,,40 - 49 %,,1,1,1999,2
1240,1240,Id_bo1j7c32d0,2023-02-16,4,unemployed,1132.0,Urban,Gauteng,,,,,,,,,,1,1,2000,1
1241,1241,Id_nbsh40v92x,2022-03-09,2,unemployed,308.0,Urban,North West,1.0,0.0,0.0,,30 - 39 %,,70 - 79 %,,30 - 39 %,1,1,1999,1
1242,1242,Id_31ptkxnp7r,2022-03-16,2,unemployed,522.0,Suburb,Limpopo,1.0,,,2.0,0 - 29 %,,50 - 59 %,,,1,1,2000,1
1243,1243,Id_je2p3yzyju,2022-03-02,2,unemployed,92.0,Urban,Free State,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2000,1
1244,1244,Id_q8abs9uhih,2023-03-23,4,self employed,,Urban,Gauteng,0.0,0.0,0.0,,,,,,,1,1,1995,9
1245,1245,Id_ruv8qy6pvy,2023-03-16,4,studying,,Urban,Gauteng,1.0,0.0,0.0,1.0,0 - 29 %,,40 - 49 %,,0 - 29 %,1,1,1988,2
1246,1246,Id_fvii1gbvrq,2022-03-04,2,studying,,Urban,Free State,1.0,1.0,0.0,5.0,,50 - 59 %,,40 - 49 %,,1,1,2000,1
1247,1247,Id_zbgsfomz43,2022-08-10,3,unemployed,5.0,Urban,Gauteng,,,,,,,,,,0,1,1993,6
1248,1248,Id_7ty6gq1l0v,2023-02-09,4,unemployed,36.0,Rural,Mpumalanga,1.0,0.0,0.0,,40 - 49 %,,60 - 69 %,,30 - 39 %,0,1,2002,7
1249,1249,Id_whentbnqww,2022-07-29,3,self employed,96.0,Urban,Gauteng,1.0,0.0,0.0,5.0,,50 - 59 %,,60 - 69 %,,0,1,1994,2
1250,1250,Id_tjko6hklyw,2023-02-21,4,wage employed,334.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,40 - 49 %,,,0,1,1999,10
1251,1251,Id_f4qlxs02rs,2023-03-20,4,unemployed,795.0,Rural,Mpumalanga,,,,,,,,,,1,1,1998,3
1252,1252,Id_xjh69l18x7,2022-09-03,3,unemployed,1010.0,Urban,North West,,,,,,,,,,1,1,1996,1
1253,1253,Id_chr3enrsl7,2022-02-23,2,unemployed,1885.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,1.0,,30 - 39 %,50 - 59 %,,,1,1,1996,2
1254,1254,Id_evneuv6pm2,2023-02-08,4,unemployed,1704.0,Urban,Free State,0.0,0.0,0.0,3.0,,,,,,0,1,1996,3
1255,1255,Id_pw5vz8lxet,2023-02-22,4,wage employed,1984.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,50 - 59 %,40 - 49 %,,0 - 29 %,0,1,1991,7
1256,1256,Id_34tq11d468,2022-08-04,3,studying,,Rural,KwaZulu-Natal,1.0,,,1.0,,50 - 59 %,40 - 49 %,,,1,1,1996,10
1257,1257,Id_f50qbtt4da,2022-07-28,3,other,,Urban,Gauteng,,,,,,,,,,0,1,1995,8
1258,1258,Id_os6zxzawnv,2022-08-15,3,unemployed,736.0,Urban,Gauteng,,,,,,,,,,1,1,2000,10
1259,1259,Id_dwg90aciut,2023-03-20,4,wage employed,761.0,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,1991,1
1260,1260,Id_ryxc05zj6t,2022-08-04,3,other,,Urban,Gauteng,,,,,,,,,,1,1,1996,6
1261,1261,Id_xtdhu31fwm,2023-02-21,4,other,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,30 - 39 %,0,1,1999,5
1262,1262,Id_zbpxeayckj,2023-02-08,4,unemployed,334.0,Urban,Limpopo,1.0,0.0,0.0,,,30 - 39 %,60 - 69 %,,,1,1,2001,4
1263,1263,Id_ku2s2xvvd1,2023-03-08,4,unemployed,1160.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,40 - 49 %,1,1,1997,10
1264,1264,Id_x5fqy2wy7r,2022-08-10,3,wage employed,,Urban,Gauteng,1.0,1.0,,3.0,,,,,,1,1,1991,9
1265,1265,Id_uunghw7hlb,2023-02-15,4,wage employed,31.0,Urban,Western Cape,1.0,0.0,0.0,,40 - 49 %,,60 - 69 %,,30 - 39 %,1,1,1994,7
1266,1266,Id_6om05mg6jz,2022-03-10,2,unemployed,1064.0,Suburb,Limpopo,1.0,0.0,0.0,1.0,30 - 39 %,,50 - 59 %,,0 - 29 %,1,1,1990,12
1267,1267,Id_ysycv5lk55,2022-08-05,3,unemployed,5.0,Urban,Gauteng,1.0,,,3.0,0 - 29 %,,40 - 49 %,,,1,1,1997,2
1268,1268,Id_lhi2qxp5xk,2022-03-15,2,studying,,Urban,Gauteng,1.0,,,5.0,0 - 29 %,,,60 - 69 %,,1,1,2000,1
1269,1269,Id_sli7td0qm6,2022-03-11,2,unemployed,795.0,Rural,Limpopo,1.0,,,3.0,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2000,1
1270,1270,Id_i1p2nvoslv,2023-03-20,4,unemployed,64.0,Urban,North West,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,1,1,2002,7
1271,1271,Id_o3l51k9yqy,2022-02-25,2,wage employed,755.0,Urban,Gauteng,0.0,,1.0,5.0,,,,,,1,1,1998,6
1272,1272,Id_7dcv43jozv,2022-09-03,3,other,,Rural,Mpumalanga,1.0,,,3.0,,,,,,0,1,1997,10
1273,1273,Id_p6ol842wki,2023-02-02,4,studying,,Urban,North West,1.0,0.0,0.0,4.0,50 - 59 %,,80 - 100 %,,70 - 79 %,0,1,2004,1
1274,1274,Id_czhfygtsrx,2022-02-24,2,unemployed,425.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,,40 - 49 %,,1,1,2001,1
1275,1275,Id_8ybzekbhhm,2021-08-17,1,studying,,Urban,Gauteng,1.0,,,5.0,60 - 69 %,,60 - 69 %,,70 - 79 %,0,1,1996,12
1276,1276,Id_dalfdcrmeg,2021-08-12,1,studying,,Urban,Limpopo,1.0,,,4.0,50 - 59 %,,50 - 59 %,,50 - 59 %,1,1,1995,11
1277,1277,Id_tfhsaonntu,2022-03-07,2,studying,,Urban,Gauteng,1.0,,,5.0,80 - 100 %,,,60 - 69 %,80 - 100 %,0,1,2000,1
1278,1278,Id_jr8kis2hg0,2023-02-06,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,2001,10
1279,1279,Id_j18cj00pp0,2022-07-29,3,other,,Urban,Gauteng,1.0,0.0,0.0,3.0,,50 - 59 %,60 - 69 %,,,1,1,2004,2
1280,1280,Id_25tdmub87q,2022-03-15,2,unemployed,807.0,Urban,Eastern Cape,,,,,,,,,,1,1,2000,1
1281,1281,Id_k6544jw6ss,2022-03-02,2,unemployed,430.0,Urban,Mpumalanga,0.0,0.0,0.0,3.0,,,,,,0,1,1987,12
1282,1282,Id_co58lo3ccz,2022-03-11,2,unemployed,461.0,Urban,Mpumalanga,,,,,,,,,,1,1,2000,1
1283,1283,Id_n4no45t54h,2023-02-17,4,unemployed,401.0,Urban,Gauteng,1.0,0.0,0.0,,,0 - 29 %,50 - 59 %,,,0,1,2002,2
1284,1284,Id_2nqy55s8nn,2022-07-29,3,unemployed,127.0,Urban,Gauteng,,,,,,,,,,1,1,2000,11
1285,1285,Id_nrpzrcqdtl,2022-02-23,2,unemployed,433.0,Urban,Limpopo,,,,,,,,,,1,1,1999,8
1286,1286,Id_sgylhz7t52,2022-02-23,2,studying,,Suburb,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,,50 - 59 %,0 - 29 %,1,1,1992,8
1287,1287,Id_ihwx6lins8,2022-08-02,3,unemployed,370.0,Rural,North West,,,,,,,,,,0,1,1990,8
1288,1288,Id_jnb5bjooaw,2023-02-14,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,1,1,1998,4
1289,1289,Id_eag0xau0ao,2022-03-16,2,studying,,Suburb,Eastern Cape,1.0,,1.0,0.0,,60 - 69 %,,50 - 59 %,,1,1,2000,1
1290,1290,Id_9o0mfcpxkb,2023-02-14,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,3.0,0 - 29 %,,40 - 49 %,,,1,1,2000,1
1291,1291,Id_308lzanlaw,2022-03-07,2,wage employed,303.0,Suburb,Eastern Cape,,,,,,,,,,0,1,2000,1
1292,1292,Id_9xb6scdbp0,2023-02-20,4,unemployed,36.0,Rural,Limpopo,,,,,,,,,,0,1,1991,3
1293,1293,Id_67nq464lcx,2022-08-01,3,unemployed,492.0,Urban,Limpopo,,,,,,,,,,1,1,1991,10
1294,1294,Id_n3mvxav6kf,2022-08-02,3,wage employed,,Suburb,Western Cape,,,,,,,,,,1,1,2003,8
1295,1295,Id_zrz32f0xq6,2023-02-23,4,wage employed,1734.0,Urban,Free State,,,,,,,,,,0,1,1992,1
1296,1296,Id_ssm8r34t2j,2022-03-17,2,wage employed,516.0,Urban,Gauteng,1.0,0.0,0.0,1.0,,40 - 49 %,60 - 69 %,,,0,1,2000,1
1297,1297,Id_t6ttzmxakn,2022-08-02,3,studying,,Urban,Western Cape,1.0,0.0,0.0,1.0,40 - 49 %,,50 - 59 %,,40 - 49 %,0,1,2003,3
1298,1298,Id_5vvjjie8jx,2023-03-22,4,wage employed,120.0,Urban,Gauteng,0.0,0.0,0.0,4.0,,,,,,1,1,1993,9
1299,1299,Id_whzd1d1nhj,2023-02-10,4,unemployed,122.0,Urban,Western Cape,0.0,0.0,0.0,3.0,,,,,,1,1,2000,1
1300,1300,Id_ey0o977lr9,2022-09-03,3,other,,Urban,Western Cape,0.0,,,,,,,,,1,1,2001,8
1301,1301,Id_96xv01bz0c,2023-02-14,4,unemployed,3621.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,3.0,60 - 69 %,,50 - 59 %,,,0,1,1989,2
1302,1302,Id_yxczq8h8fi,2023-03-14,4,unemployed,1430.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,1998,9
1303,1303,Id_9vz2ek8pfs,2022-02-28,2,unemployed,1466.0,Suburb,Eastern Cape,1.0,,,3.0,0 - 29 %,,50 - 59 %,,30 - 39 %,0,1,1996,4
1304,1304,Id_2tfze7yz84,2022-08-12,3,unemployed,36.0,Rural,North West,,,,,,,,,,0,1,1996,1
1305,1305,Id_hp0825jt4r,2023-02-10,4,unemployed,67.0,Urban,Western Cape,,,,,,,,,,0,1,2001,8
1306,1306,Id_brih8luthf,2023-02-13,4,studying,,Rural,Mpumalanga,1.0,0.0,0.0,1.0,,60 - 69 %,50 - 59 %,,,0,1,1999,7
1307,1307,Id_yp0z1c38ax,2021-08-18,1,employment programme,0.0,Urban,KwaZulu-Natal,1.0,,,4.0,30 - 39 %,,60 - 69 %,,30 - 39 %,0,1,1990,5
1308,1308,Id_gox9bakscd,2022-08-01,3,other,,Suburb,Limpopo,,,,,,,,,,1,1,2004,2
1309,1309,Id_25zzwqan2b,2023-02-13,4,unemployed,1650.0,Urban,KwaZulu-Natal,1.0,1.0,0.0,2.0,0 - 29 %,,50 - 59 %,,,0,1,1987,9
1310,1310,Id_ag39pc8jzf,2023-03-17,4,unemployed,730.0,Rural,Northern Cape,1.0,0.0,0.0,1.0,80 - 100 %,,70 - 79 %,,70 - 79 %,1,1,2003,4
1311,1311,Id_mc5w78bjvb,2022-08-01,3,other,,Suburb,Free State,1.0,0.0,0.0,5.0,,30 - 39 %,,40 - 49 %,,1,1,1999,3
1312,1312,Id_tr9l4p3m35,2023-03-13,4,unemployed,1160.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1999,12
1313,1313,Id_yjcpv0quj7,2022-08-03,3,unemployed,1313.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,30 - 39 %,,70 - 79 %,,40 - 49 %,1,1,2000,4
1314,1314,Id_drkpp74ipw,2023-02-10,4,wage employed,396.0,Urban,Western Cape,,,,,,,,,,0,1,1991,11
1315,1315,Id_9lz1l9x0l0,2022-08-12,3,unemployed,127.0,Suburb,Mpumalanga,0.0,0.0,0.0,1.0,,,,,,0,1,1994,2
1316,1316,Id_6ewupaj8b3,2022-03-16,2,studying,,Urban,Gauteng,1.0,0.0,0.0,3.0,,70 - 79 %,60 - 69 %,,,0,1,2000,1
1317,1317,Id_dheglk1zvt,2022-08-03,3,unemployed,1647.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1993,5
1318,1318,Id_219cdjw1ja,2023-03-06,4,unemployed,1160.0,Urban,Free State,1.0,0.0,0.0,,40 - 49 %,,50 - 59 %,,,1,1,1993,11
1319,1319,Id_k0mz6bstfs,2022-03-03,2,studying,,Urban,Gauteng,1.0,1.0,,3.0,30 - 39 %,,,50 - 59 %,,1,1,2000,1
1320,1320,Id_u5oacvri92,2022-08-12,3,unemployed,186.0,Rural,Mpumalanga,0.0,0.0,0.0,1.0,,,,,,0,1,1997,2
1321,1321,Id_5hlu3apod2,2022-03-04,2,unemployed,835.0,Urban,Eastern Cape,1.0,0.0,0.0,,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2000,1
1322,1322,Id_bmnfvsgqpk,2023-03-22,4,unemployed,95.0,Urban,North West,,,,,,,,,,1,1,2001,7
1323,1323,Id_u4mld91w7v,2023-03-13,4,unemployed,429.0,Rural,Mpumalanga,1.0,0.0,0.0,1.0,,30 - 39 %,50 - 59 %,,,1,1,2000,3
1324,1324,Id_j11n7q0bos,2022-07-29,3,unemployed,1192.0,Urban,Gauteng,,,,,,,,,,1,1,1988,2
1325,1325,Id_vcqbswzei2,2022-02-28,2,unemployed,402.0,Urban,Gauteng,1.0,,,,40 - 49 %,,40 - 49 %,,40 - 49 %,0,1,2000,6
1326,1326,Id_z3sy3p6igk,2022-08-05,3,unemployed,127.0,Urban,Mpumalanga,1.0,0.0,0.0,2.0,30 - 39 %,,50 - 59 %,,,1,1,1996,7
1327,1327,Id_hu6ou36bvf,2023-03-20,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,5.0,0 - 29 %,,40 - 49 %,,,1,1,2000,8
1328,1328,Id_w5f7qn60np,2023-02-21,4,unemployed,36.0,Suburb,KwaZulu-Natal,0.0,0.0,0.0,,,,,,,0,1,2002,11
1329,1329,Id_uzpiwtm708,2023-02-27,4,self employed,1497.0,Rural,Mpumalanga,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,0,1,1996,11
1330,1330,Id_zj2ixhuwzx,2021-08-19,1,studying,,Urban,Limpopo,1.0,,,2.0,50 - 59 %,,70 - 79 %,,40 - 49 %,1,1,1999,7
1331,1331,Id_d576fk1223,2021-08-17,1,self employed,1065.0,Rural,Mpumalanga,,,,,,,,,,1,1,1992,5
1332,1332,Id_jmo1p0tjym,2023-02-06,4,unemployed,311.0,Urban,Mpumalanga,1.0,,,3.0,,0 - 29 %,40 - 49 %,,,1,1,2000,1
1333,1333,Id_d8gkscox0s,2022-02-23,2,wage employed,304.0,Rural,Gauteng,1.0,,,4.0,30 - 39 %,,,60 - 69 %,,1,1,1998,11
1334,1334,Id_jetpful5e7,2022-03-10,2,unemployed,89.0,Suburb,Eastern Cape,,,,,,,,,,1,1,2001,12
1335,1335,Id_zonbigyx4t,2023-03-02,4,wage employed,304.0,Rural,Limpopo,,,,,,,,,,0,1,2000,1
1336,1336,Id_bi1yc9vq88,2023-03-02,4,unemployed,95.0,Rural,Mpumalanga,,,,,,,,,,0,1,2002,9
1337,1337,Id_iqowdek0xm,2022-07-29,3,other,,Urban,Gauteng,,,,,,,,,,1,1,2000,9
1338,1338,Id_yh2zxbusrv,2023-03-02,4,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,5.0,,40 - 49 %,50 - 59 %,,,0,1,2003,2
1339,1339,Id_qogytkxokx,2022-02-24,2,unemployed,639.0,Urban,Gauteng,,,,,,,,,,1,1,1991,6
1340,1340,Id_348g7ajkdg,2021-08-17,1,studying,,Rural,Mpumalanga,0.0,,,3.0,,,,,,1,1,1994,12
1341,1341,Id_irw9oku9mc,2022-08-04,3,studying,,Urban,Gauteng,,,,,,,,,,0,1,2002,4
1342,1342,Id_ck26va7hs8,2022-03-14,2,studying,,Suburb,Limpopo,,,,,,,,,,1,1,2000,1
1343,1343,Id_gknpeh1mlz,2022-03-09,2,studying,,Urban,Free State,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,1,1,2000,8
1344,1344,Id_nbo9qanre9,2023-02-27,4,studying,,Urban,Free State,,,,,,,,,,0,1,1995,4
1345,1345,Id_jd3f7tbsr9,2023-02-21,4,unemployed,36.0,Rural,Mpumalanga,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,0,1,2000,4
1346,1346,Id_yw3hkuk5lp,2022-08-04,3,unemployed,5.0,Urban,Gauteng,1.0,,1.0,1.0,0 - 29 %,,50 - 59 %,,,1,1,1994,4
1347,1347,Id_wwlwidq53z,2023-02-23,4,studying,,Rural,Mpumalanga,,,,,,,,,,0,1,2001,12
1348,1348,Id_fj9yzgf5vj,2022-08-11,3,other,,Rural,Eastern Cape,0.0,0.0,0.0,3.0,,,,,,0,1,1997,11
1349,1349,Id_ek7l4lccrm,2022-03-01,2,studying,,Urban,Eastern Cape,1.0,1.0,0.0,2.0,50 - 59 %,,60 - 69 %,,60 - 69 %,0,1,1997,9
1350,1350,Id_6z48tsx5ha,2023-03-14,4,unemployed,365.0,Suburb,Mpumalanga,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,1,1,2003,5
1351,1351,Id_2a734z3fvt,2022-08-04,3,other,,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,0,1,2000,1
1352,1352,Id_kdnreggx5e,2022-03-15,2,unemployed,474.0,Rural,Limpopo,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,1,1,2000,1
1353,1353,Id_cet69pepc5,2022-08-12,3,other,,Rural,KwaZulu-Natal,1.0,,,4.0,,,,50 - 59 %,,1,1,1988,12
1354,1354,Id_bfb7jbpp58,2023-03-06,4,unemployed,1065.0,Urban,Eastern Cape,,,,,,,,,,1,1,2000,1
1355,1355,Id_3sc9hy9pnl,2022-08-01,3,unemployed,1282.0,Suburb,Gauteng,1.0,0.0,0.0,2.0,30 - 39 %,,60 - 69 %,,40 - 49 %,1,1,2001,4
1356,1356,Id_38fax1mzo7,2023-02-10,4,wage employed,5.0,Urban,Gauteng,1.0,,,4.0,,60 - 69 %,60 - 69 %,,,0,1,2000,1
1357,1357,Id_uky540uhdn,2023-03-22,4,studying,,Urban,Gauteng,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,1,1,1999,9
1358,1358,Id_y2qo4d089r,2022-02-28,2,unemployed,1616.0,Urban,Gauteng,1.0,,,3.0,0 - 29 %,,50 - 59 %,,,0,1,1997,7
1359,1359,Id_ci4szc3xet,2021-08-20,1,studying,,Urban,Western Cape,1.0,,,4.0,,,,,,0,1,1998,8
1360,1360,Id_4nbjxpmod9,2021-08-18,1,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,,30 - 39 %,,40 - 49 %,,1,1,2002,1
